danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,time_signature,popularity,release_date,track_title,track_artist,playlist_id,playlist_name,id
0.787,0.833,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,8,1,162604,4,80,2021-08-13,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6Dy1jexKYriXAVG6evyUTJ
0.735,0.812,-4.417,0.151,0.528,0.0,0.186,0.584,109.835,2,1,162876,4,80,2022-07-22,Love Lost,Mac Miller,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,0N9C80kcgL0xXGduKnYKWi
0.774,0.792,-4.021,0.0523,0.051,0.0,0.155,0.507,122.062,10,1,139672,4,80,2021-09-03,Acapulco,Jason Derulo,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,3eJH2nAjvNXdmPfBkALiPZ
0.758,0.913,-2.926,0.113,0.00364,6.92e-05,0.193,0.658,128.04,6,0,186210,4,79,2021-02-26,Rasputin,Majestic,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,0b18g3G5spr4ZCkz7Y6Q0Q
0.612,0.862,-2.903,0.037,0.041,0.0,0.0907,0.354,123.849,8,1,160766,4,79,2021-06-18,Remember,Becky Hill,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4laAKIq9ZxBCwf99rauPYb
0.595,0.784,-4.878,0.102,0.216,0.0,0.0608,0.479,124.111,1,1,183726,4,79,2021-05-20,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,5K6Ssv4Z3zRvxt0P6EKUAP
0.794,0.793,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941,11,0,183290,4,78,2019-10-31,Don't Start Now,Dua Lipa,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6WrI0LAC5M1Rw2MnX2ZvEg
0.734,0.874,-3.158,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,8,1,166028,4,79,2020-07-03,Head & Heart (feat. MNEK),Joel Corry,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6cx06DFPPHchuUAcTxznu9
0.759,0.54,-6.039,0.0287,0.037,0.0,0.0945,0.75,116.947,9,0,190960,4,80,2019-06-21,Señorita,Shawn Mendes,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,0TK2YIli7K1leLovkQiNik
0.668,0.802,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796,5,0,225789,4,78,2022-11-04,Never Gonna Not Dance Again,P!nk,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6sZo5nJIsFWXefRCCexpx0
0.673,0.902,-2.392,0.0346,0.0591,0.000262,0.0558,0.538,100.012,2,1,194240,4,78,2014-01-01,Best Day Of My Life,American Authors,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,5Hroj5K7vLpIG4FNCRIjbP
0.461,0.834,-4.868,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,2,1,261154,4,78,2017-03-03,Castle on the Hill,Ed Sheeran,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6PCUP3dWmTjcTtXY02oFdT
0.717,0.455,-8.303,0.0276,0.0846,0.0,0.11,0.389,127.812,5,1,200733,4,78,2014-06-30,Budapest,George Ezra,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2ixsaeFioXJmMgkkbd4uj1
0.614,0.934,-3.709,0.07,0.0697,0.0,0.121,0.436,116.001,9,0,174760,4,78,2020-09-18,My Head & My Heart,Ava Max,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,1KixkQVDUHggZMU9dUobgm
0.814,0.628,-7.178,0.221,0.167,0.0,0.101,0.677,123.977,7,1,201334,4,78,2022-03-11,Sweetest Pie,Megan Thee Stallion,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,7mFj0LlWtEJaEigguaWqYh
0.789,0.711,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,2,1,190306,4,77,2020-07-22,Take You Dancing,Jason Derulo,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,59qrUpoplZxbIZxk6X0Bm3
0.643,0.585,-5.994,0.0369,0.225,0.0,0.0927,0.188,106.015,2,1,216873,4,77,2022-09-09,Woke Up in Love,Kygo,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,21H0pUV2uPIPcFnFhgTBjo
0.771,0.671,-5.617,0.0553,0.00929,0.0,0.0637,0.714,85.026,2,1,171360,4,77,2019-08-23,You Need To Calm Down,Taylor Swift,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6RRNNciQGZEXnqk8SQ9yv5
0.824,0.697,-4.869,0.0473,0.158,4.11e-05,0.077,0.757,99.988,11,0,214460,4,77,2022-05-27,Potion (with Dua Lipa & Young Thug),Calvin Harris,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,7fYRg3CEbk6rNCuzNzMT06
0.699,0.529,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,2,1,206167,4,77,2014-04-23,Shower,Becky G,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,3DmW6y7wTEYHJZlLo1r6XJ
0.731,0.626,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488,11,1,173640,4,76,2021-05-20,A-O-K,Tai Verdes,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,1sx0XsWUusUoPstbvokZjP
0.798,0.675,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,6,1,219947,4,77,2019-05-10,I Don't Care (with Justin Bieber),Ed Sheeran,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,3HVWdVOQ0ZA45FuZGSfvns
0.647,0.765,-6.459,0.06,0.111,0.0,0.315,0.855,79.994,1,1,161853,4,76,2022-01-21,Fancy Like,Walker Hayes,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,58UKC45GPNTflCN6nwCUeF
0.399,0.491,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,6,0,210463,4,75,2020-04-24,Put Your Records On,Ritt Momney,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6AGOKlMZWLCaEJGnaROtF9
0.61,0.83,-4.105,0.0571,0.033,0.0,0.118,0.728,182.162,0,1,193000,4,76,2019-08-23,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2Rk4JlNc2TPmZe2af99d45
0.621,0.747,-5.084,0.0337,0.222,0.000194,0.147,0.426,124.015,11,1,188894,4,75,2022-01-07,Don’t Wake Me Up,Jonas Blue,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,3LEgGAl9zLcQWGTp7ptqtQ
0.75,0.797,-4.826,0.118,0.293,0.0,0.392,0.523,105.949,0,1,215203,4,76,2022-02-25,Dancing Feet (feat. DNCE),Kygo,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4RAR8g8fZNB106ezUurnE0
0.824,0.587,-6.401,0.0937,0.69,0.000105,0.149,0.514,98.029,6,0,209438,4,75,2021-07-16,Dance Monkey,Tones And I,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2N8m6CYs74qQO4mjVcXO30
0.568,0.824,-4.613,0.0299,0.403,0.0,0.0855,0.753,108.625,9,1,174760,4,75,1970-01-01,Love Grows (Where My Rosemary Goes),Edison Lighthouse,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,5Ts1DYOuouQLgzTaisxWYh
0.815,0.518,-6.594,0.0897,0.223,0.0,0.104,0.877,151.891,7,0,177667,4,75,2018-10-16,3 Nights,Dominic Fike,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,1tNJrcVe6gwLEiZCtprs1u
0.763,0.661,-5.592,0.056,0.169,0.0,0.117,0.632,95.002,4,0,153627,4,75,2021-10-29,2step,Ed Sheeran,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2SUxn2O9NHL6GHGQFgwCY0
0.682,0.72,-8.173,0.0381,0.326,0.0,0.148,0.673,117.003,11,0,169011,4,75,2021-05-05,Run,OneRepublic,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2UbVnbE5FH6008mAm6Mmgw
0.871,0.815,-4.439,0.0477,0.127,6.18e-06,0.094,0.823,122.959,4,1,176575,4,75,2021-07-14,KESI - Remix,Camilo,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,0IqCoZ168iRc9LqfrYgpZy
0.507,0.828,-6.023,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,10,1,211295,4,74,2021-05-07,Higher Power,Coldplay,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,0939D7aT18uBDS2MTjWzct
0.693,0.678,-7.159,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,8,1,228267,4,75,2019-06-28,Higher Love,Kygo,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6oJ6le65B3SEqPwMRNXWjY
0.741,0.73,-7.07,0.0349,0.0279,0.000264,0.0851,0.725,124.001,7,1,186515,4,74,2022-09-23,Satellite,Khalid,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,1G9hDB1bmxz131N9svQ8pY
0.686,0.538,-8.026,0.0345,0.181,3.13e-06,0.113,0.584,115.884,2,1,190779,4,74,2021-01-01,Anyone,Justin Bieber,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,31qCy5ZaophVA81wtlwLc4
0.64,0.648,-8.113,0.187,0.124,0.0,0.0802,0.548,92.977,5,0,197867,4,74,2019-06-28,Beautiful People (feat. Khalid),Ed Sheeran,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4evmHXcjt3bTUHD1cvny97
0.722,0.893,-3.255,0.0475,0.0441,0.000937,0.0673,0.439,119.932,0,0,116750,4,74,2021-01-21,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,3iw6V4LH7yPj1ESORX9RIN
0.727,0.626,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,7,1,191406,4,74,2020-07-10,Be Like That - feat. Swae Lee & Khalid,Kane Brown,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,5f1joOtoMeyppIcJGZQvqJ
0.654,0.787,-4.999,0.0502,0.00515,0.0,0.144,0.409,123.979,4,1,164490,4,74,2019-12-20,Dive,Hot Shade,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2aXC0fD6qziwlOZZqhCqTd
0.769,0.479,-5.339,0.0385,0.66,0.0,0.0914,0.803,96.051,1,1,164640,4,74,2018-06-08,Magic In The Hamptons (feat. Lil Yachty),Social House,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2Yer0p7uB2lVBUAtANuuQp
0.585,0.696,-5.6,0.0307,0.204,0.0,0.344,0.522,104.01,4,0,217640,4,74,2019-12-06,Call You Mine,The Chainsmokers,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2oejEp50ZzPuQTQ6v54Evp
0.659,0.615,-5.865,0.0644,0.27,0.0,0.187,0.193,119.843,11,0,164010,4,74,2018-06-22,Dancing In The Moonlight (feat. NEIMY),Jubël,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4GSDkZt7GcmzBWmsMcpaVO
0.476,0.594,-6.879,0.135,0.0599,0.0,0.0785,0.314,159.702,5,1,141050,4,74,2021-02-12,Cover Me In Sunshine,P!nk,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6Tio0ZoDeSQnI7EBAqWer2
0.676,0.525,-5.88,0.028,0.617,0.0,0.356,0.421,112.011,9,1,210000,4,73,2019-08-28,Mariposa,Peach Tree Rascals,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4ja2gzrNh9VNigzoXfmbwD
0.687,0.895,-2.983,0.0474,0.149,0.00592,0.121,0.686,124.041,9,1,174215,4,73,2022-03-18,What Would You Do?,Joel Corry,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,1D2ZNECRd7KIlA4pyOUGsv
0.685,0.738,-4.413,0.0595,0.0695,0.0,0.128,0.8,112.972,8,1,167614,4,73,2022-06-10,Green Green Grass,George Ezra,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4N5s8lPTsjI9EGP7K4SXzB
0.888,0.778,-3.671,0.0945,0.0566,0.0,0.0653,0.774,142.128,9,1,160162,4,73,2022-09-23,C'est La Vie (with bbno$ & Rich Brian),Yung Gravy,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,0cgy8EueqwMuYzOZrW5vPB
0.672,0.855,-3.764,0.0397,0.021,0.0,0.323,0.646,123.056,9,1,182200,4,73,2020-05-22,Rain On Me (with Ariana Grande),Lady Gaga,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,24ySl2hOPGCDcxBxFIqWBu
0.88,0.483,-7.012,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,1,1,342613,4,73,2020-01-24,Jerusalema (feat. Nomcebo Zikode),Master KG,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2MlOUXmcofMackX3bxfSwi
0.758,0.598,-5.695,0.0868,0.16,0.0,0.295,0.658,149.836,0,0,184905,4,73,2020-10-02,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4TgxFMOn5yoESW6zCidCXL
0.665,0.843,-3.347,0.0354,0.0654,0.0,0.268,0.845,122.029,5,0,195268,4,73,2022-11-11,Damn (You’ve Got Me Saying),Galantis,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,5RVjB86R02f47lCZSPFOzj
0.673,0.704,-8.056,0.36,0.196,0.0,0.0898,0.372,86.919,6,1,212093,4,73,2020-09-18,Holy (feat. Chance The Rapper),Justin Bieber,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,5u1n1kITHCxxp8twBcZxWy
0.761,0.739,-3.591,0.0369,0.178,3.35e-06,0.23,0.656,118.997,6,1,213436,4,73,2021-09-24,How Will I Know,Whitney Houston,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,79wbJeLkXOlJh4AzaWCWfL
0.687,0.788,-5.142,0.0352,0.0121,0.0,0.358,0.669,123.02,6,0,174795,4,73,2022-02-18,Hallucination,Regard,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,7y3c1oJMY1CwwtOZ84Qovu
0.673,0.729,-4.879,0.0496,0.083,0.0,0.1,0.675,122.023,6,1,169672,4,73,2021-12-10,Follow Me,Sam Feldt,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2Xy1UIVfOlukyye6Fd0wrI
0.575,0.571,-7.906,0.0439,0.0558,0.0,0.0912,0.449,105.049,1,1,197947,4,73,2018-12-14,This Feeling,The Chainsmokers,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4NBTZtAt1F13VvlSKe6KTl
0.691,0.829,-7.179,0.0412,0.0289,0.0,0.254,0.866,93.059,0,1,169154,4,73,2021-05-28,Jalebi Baby (Tesher x Jason Derulo),Tesher,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,6FvSS3Goz7OC8oCC2eWqe8
0.737,0.747,-4.818,0.0323,0.269,0.0,0.219,0.447,105.943,10,1,192453,4,72,2018-12-21,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,1ZLrDPgR7mvuTco3rQK8Pk
0.708,0.598,-8.365,0.0291,0.037,0.0,0.17,0.698,112.027,5,1,203123,4,72,2021-11-11,Skate,Bruno Mars,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,7jvCeWOSnJs2N3spqobWnO
0.669,0.832,-5.721,0.0682,0.0106,0.0,0.0968,0.7,113.035,0,1,237547,4,72,2016-09-23,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,1WkMMavIMc4JZ8cfMmxHkI
0.664,0.316,-10.345,0.519,0.298,2.03e-06,0.0812,0.541,92.875,5,1,170640,4,72,2019-08-23,I Forgot That You Existed,Taylor Swift,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,43rA71bccXFGD4C8GOpIlN
0.681,0.657,-4.671,0.0432,0.0748,0.0,0.353,0.628,130.089,6,1,183027,4,72,2020-09-18,So Am I,Ava Max,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,2Xnv3GntqbBH1juvUYSpHG
0.733,0.886,-1.856,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,2,0,175435,4,72,2021-07-02,You for Me,Sigala,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,73QyyUMMvtNELmULI4FOsp
0.852,0.698,-7.206,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,9,1,180645,4,72,2020-01-17,What A Man Gotta Do,Jonas Brothers,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,4wNIkl5XGiAACjFBlDWuSd
0.779,0.705,-3.895,0.0344,0.369,7.91e-06,0.124,0.946,101.022,0,1,178374,4,72,2020-08-21,Tick Tock (feat. 24kGoldn),Clean Bandit,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,27u7t9d7ZQoyjsCROHuZJ3
0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,6,0,167303,4,93,2022-03-31,As It Was,Harry Styles,37i9dQZF1DX6aTaZa0K6VA,Pop Up,4LRPiXqCikLlN15c3yImP7
0.714,0.472,-7.375,0.0864,0.013,4.51e-06,0.266,0.238,131.121,2,1,156943,4,100,2022-09-22,Unholy (feat. Kim Petras),Sam Smith,37i9dQZF1DX6aTaZa0K6VA,Pop Up,3nqQXoyQOWXiESFLlDF1hG
0.801,0.806,-5.206,0.0381,0.382,0.000669,0.114,0.802,106.999,11,1,239318,4,93,2022-08-25,Calm Down (with Selena Gomez),Rema,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0WtM2NBVQNNJLh6scP13H8
0.838,0.525,-3.562,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,10,1,134256,4,94,2022-10-21,Made You Look,Meghan Trainor,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0QHEIqNKsMoOY5urbzN48u
0.358,0.284,-8.285,0.0285,0.805,0.0,0.183,0.276,99.796,7,1,180853,3,85,2022-12-09,Nobody Gets Me,SZA,37i9dQZF1DX6aTaZa0K6VA,Pop Up,5Y35SjAfXjjG0sFQ3KOxmm
0.637,0.643,-6.571,0.0519,0.13,1.8e-06,0.142,0.533,97.008,4,1,200690,4,97,2022-10-21,Anti-Hero,Taylor Swift,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0V3wPSX9ygBnCm8psDIegu
0.565,0.636,-8.198,0.0638,0.107,9.9e-06,0.447,0.525,170.01,0,1,179551,4,93,2022-03-19,SNAP,Rosa Linn,37i9dQZF1DX6aTaZa0K6VA,Pop Up,76OGwb5RA9h4FxQPT33ekc
0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,7,0,175238,4,97,2022-08-26,I'm Good (Blue),David Guetta,37i9dQZF1DX6aTaZa0K6VA,Pop Up,4uUG5RXrOk84mYEfFvj3cK
0.591,0.637,-6.365,0.03,0.0107,1.95e-06,0.113,0.432,99.998,9,0,244760,4,78,2011-01-01,Bloody Mary,Lady Gaga,37i9dQZF1DX6aTaZa0K6VA,Pop Up,11BKm0j4eYoCPPpCONAVwA
0.336,0.627,-7.463,0.0384,0.164,0.0,0.0708,0.35,150.273,7,1,241107,4,96,1994-10-28,All I Want for Christmas Is You,Mariah Carey,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0bYg9bo50gSsH3LtXe2SQn
0.65,0.825,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,0,1,191014,4,83,2021-04-23,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,37i9dQZF1DX6aTaZa0K6VA,Pop Up,37BZB0z9T8Xu7U3e65qxFy
0.431,0.34,-9.384,0.0311,0.794,0.0108,0.12,0.0529,119.877,0,1,285051,4,80,2022-12-07,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,37i9dQZF1DX6aTaZa0K6VA,Pop Up,5U1OEoEW4xnalSAToamwZL
0.77,0.787,-3.748,0.0583,0.198,0.0,0.262,0.513,119.986,11,0,140500,4,83,2021-08-12,Don't Be Shy,Tiësto,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0bI7K9Becu2dtXK1Q3cZNB
0.733,0.69,-5.529,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,9,0,184613,4,95,2019-10-04,Under The Influence,Chris Brown,37i9dQZF1DX6aTaZa0K6VA,Pop Up,5IgjP7X4th6nMNDh4akUHb
0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,0,1,148486,4,95,2022-05-13,I Ain't Worried,OneRepublic,37i9dQZF1DX6aTaZa0K6VA,Pop Up,4h9wh7iOZ0GGn8QVp4RAOB
0.587,0.742,-6.64,0.0529,0.0128,0.00107,0.146,0.199,145.007,6,0,206000,4,94,2022-08-05,Miss You,Oliver Tree,37i9dQZF1DX6aTaZa0K6VA,Pop Up,73vIOb4Q7YN6HeJTbscRx5
0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,0,244360,4,94,2013-06-24,Another Love,Tom Odell,37i9dQZF1DX6aTaZa0K6VA,Pop Up,3JvKfv6T31zO0ini8iNItO
0.735,0.478,-12.472,0.0293,0.189,2.48e-06,0.355,0.947,107.682,2,1,262960,4,93,1984-11-29,Last Christmas,Wham!,37i9dQZF1DX6aTaZa0K6VA,Pop Up,2FRnf9qhLbvw8fu4IBXx78
0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,0,0,183956,4,93,2013-09-09,I Wanna Be Yours,Arctic Monkeys,37i9dQZF1DX6aTaZa0K6VA,Pop Up,5XeFesFbtLpXzIVDNQP22n
0.78,0.689,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,7,1,225389,4,93,2022-07-29,CUFF IT,Beyoncé,37i9dQZF1DX6aTaZa0K6VA,Pop Up,1xzi1Jcr7mEi9K2RfzLOqS
0.468,0.779,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,9,1,217747,4,82,2016-10-21,Unstoppable,Sia,37i9dQZF1DX6aTaZa0K6VA,Pop Up,1yvMUkIOTeUNtNWlWRgANS
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,10,1,240400,4,93,2013-04-19,Sweater Weather,The Neighbourhood,37i9dQZF1DX6aTaZa0K6VA,Pop Up,2QjOHCTQ1Jl3zawyYOpxh6
0.71,0.879,-4.218,0.0422,0.158,0.00142,0.439,0.341,114.993,0,1,201391,4,92,2022-11-20,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,37i9dQZF1DX6aTaZa0K6VA,Pop Up,1RDvyOk4WtPCtoqciJwVn8
0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,1,1,200040,4,91,2020-03-20,Blinding Lights,The Weeknd,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0VjIjW4GlUZAMYd2vXMi3b
0.325,0.59,-3.943,0.0495,0.0686,0.0,0.104,0.278,180.449,4,1,235752,3,80,2022-12-02,Pointless,Lewis Capaldi,37i9dQZF1DX6aTaZa0K6VA,Pop Up,4JBiO7wRnE6ueszEUpo347
0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996,10,1,177955,4,90,2022-05-20,Late Night Talking,Harry Styles,37i9dQZF1DX6aTaZa0K6VA,Pop Up,1qEmFfgcLObUfQm0j1W2CK
0.534,0.696,-5.211,0.0694,0.316,0.0,0.248,0.251,168.149,9,0,160714,4,71,2022-12-08,Hero,Martin Garrix,37i9dQZF1DX6aTaZa0K6VA,Pop Up,4Wu62DoQg1ECGlDKDfo30R
0.472,0.518,-7.379,0.051,0.383,0.127,0.289,0.154,147.805,8,1,211667,4,90,2022-11-04,Die For You,Joji,37i9dQZF1DX6aTaZa0K6VA,Pop Up,26hOm7dTtBi0TdpDGl141t
0.609,0.692,-2.958,0.0259,0.0157,0.0,0.0864,0.454,116.959,1,1,233720,3,90,2017-05-05,Dandelions,Ruth B.,37i9dQZF1DX6aTaZa0K6VA,Pop Up,2eAvDnpXP5W0cVtiI0PUxV
0.247,0.299,-6.083,0.0315,0.899,0.0,0.131,0.172,177.115,9,1,196520,4,90,2022-10-28,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,37i9dQZF1DX6aTaZa0K6VA,Pop Up,35ovElsgyAtQwYPYnZJECg
0.572,0.839,-5.083,0.0377,0.013,0.00976,0.522,0.465,143.969,4,0,196784,4,89,2016-11-04,"Sex, Drugs, Etc.",Beach Weather,37i9dQZF1DX6aTaZa0K6VA,Pop Up,7DbdUf8aHSYoliSjO6LZv6
0.429,0.661,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,11,1,266773,4,89,2000-07-10,Yellow,Coldplay,37i9dQZF1DX6aTaZa0K6VA,Pop Up,3AJwUDP919kvQ9QcozQPxg
0.54,0.761,-5.356,0.0311,0.00446,2.5e-06,0.137,0.215,124.988,5,1,282463,4,89,2022-10-28,The Astronaut,JIN,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0h7QMc9ZRzA9QJrbEHytn2
0.582,0.525,-7.163,0.0627,0.111,0.0,0.134,0.51,133.249,1,0,260253,4,89,2016-11-25,Die For You,The Weeknd,37i9dQZF1DX6aTaZa0K6VA,Pop Up,2Ch7LmS7r2Gy2kc64wv3Bz
0.539,0.508,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,10,1,177720,3,89,2021-09-01,Until I Found You,Stephen Sanchez,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0T5iIrXA4p5GsubkhuBIKV
0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,0,1,174000,4,89,2019-12-13,Watermelon Sugar,Harry Styles,37i9dQZF1DX6aTaZa0K6VA,Pop Up,6UelLqGlWMcVH1E5c4H7lY
0.773,0.742,-3.678,0.046,0.0206,0.0,0.0754,0.571,114.071,5,0,165265,4,89,2022-03-11,Bones,Imagine Dragons,37i9dQZF1DX6aTaZa0K6VA,Pop Up,0HqZX76SFLDz2aW8aiqi7G
0.4,0.479,-7.989,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,8,0,229173,4,88,2016-01-29,Atlantis,Seafret,37i9dQZF1DX6aTaZa0K6VA,Pop Up,1Fid2jjqsHViMX6xNH70hE
0.791,0.862,-3.24,0.11,0.037,2.19e-05,0.0814,0.592,123.994,9,0,214847,4,88,2018-04-06,One Kiss (with Dua Lipa),Calvin Harris,37i9dQZF1DX6aTaZa0K6VA,Pop Up,7ef4DlsgrMEH11cDZd32M6
0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,1,1,141806,4,88,2021-07-09,STAY (with Justin Bieber),The Kid LAROI,37i9dQZF1DX6aTaZa0K6VA,Pop Up,5HCyWlXZPP0y6Gqq8TgA20
0.671,0.636,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,6,0,148197,4,88,2021-07-30,Where Are You Now,Lost Frequencies,37i9dQZF1DX6aTaZa0K6VA,Pop Up,3uUuGVFu1V7jTQL60S1r8z
0.824,0.764,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,5,0,172627,4,87,2021-06-25,Woman,Doja Cat,37i9dQZF1DX6aTaZa0K6VA,Pop Up,6Uj1ctrBOjOas8xZXGqKk4
0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,1,1,182161,4,87,2019-05-17,Someone You Loved,Lewis Capaldi,37i9dQZF1DX6aTaZa0K6VA,Pop Up,7qEHsqek33rTcFNT9PFqLf
